114.8,108.87,88.55,74.31,85.29,60.7,85.35,71.11,51.38,40.26,39.38,72.59,86.37,25,-2.27,-13.61
35.99,35.29,47.28,41.29,43.98,43.82,19.32,8.47,5.03,27.22,21.16,8.47,2.05,2.56,5.93,-0.65
96.05,83.36,66.89,87.41,37.61,77.82,67.96,93.02,87.51,87.61,70.86,89.11,71.58,37.97,-1.25,-14.71
45.46,43.89,24.58,23.3,2.82,-2.77,1.44,1.39,3.7,3.12,0.51,-2.33,-3.83,-2.25,10.13,9.97
62.11,82.31,98.33,75.06,62.51,37.05,8.83,-1.93,-7.01,-8.48,9.77,9.49,-0.09,21.75,21.87,4.86
79.24,66.83,53.08,46.46,34.66,23.34,0.06,0.31,6.23,25.11,31.08,15.21,1.63,17.63,11.25,3.4
15.06,42.56,30.87,34.7,17.08,27.53,41.72,82.08,52.17,20.7,-1.31,-6.55,-4.72,-5.72,-8.82,5.67
67.11,74.47,89.17,91.33,97.24,77.6,69.79,52.17,36.3,41.91,21.49,12.86,-4.72,-5.71,6.46,-1.53
39.74,57.63,43.85,27.18,34.36,27.53,20.92,10.66,6.42,-5.2,4.55,14.04,3.67,-1.14,3.98,8.44
107.01,97.05,87.72,71.44,55.3,25.52,37.94,30.65,60.92,79.07,94.67,79.17,65.07,60.69,47.64,17.27
61.23,58.13,36.67,10.57,8.15,0.61,16.23,21.06,12.76,30.18,52.83,38.64,32.8,8,6.02,-3.69
94.98,112.03,96.81,77.62,78.9,61.75,16.98,0.94,1.08,12.13,3.11,1.15,-4.73,-1.81,8.69,6.58
23.84,44.84,25.35,9.12,-4,-9.3,-6.12,4.88,12.07,42.21,39.97,27.98,27.52,13.15,12.14,5.07
14.76,20.27,28.72,32.95,35.77,26.77,28.41,38.36,42.14,32.25,33.03,31.5,33.42,26.63,29.67,16.4
26.98,0.21,-2.58,4.26,12.38,5.05,5.68,18.03,53.58,81.84,91.09,81.07,89.83,70.85,44.77,9.97
17.64,20.73,20.93,41.2,62.66,66.28,45.37,30.53,16.5,6.69,23.44,21.98,7.53,1.15,-5.66,-0.07
9.29,21.22,33.21,31.78,20.91,24.06,15.24,11.33,12.41,21.74,16.47,3.41,4.46,-0.76,2.02,-0.27
80.55,62.17,56.9,42.05,39.48,40.07,5.87,17.55,-1.66,7.68,-0.7,2.49,-4.23,-6.92,-0.99,-4.31
66.15,72.42,35.45,38.39,43.74,74.32,99.09,104.11,93.5,76.72,28.23,17.89,31.28,42.23,29.97,2.09
74.85,64.83,27.28,51.86,60.96,82.12,49.34,65.85,89.07,83.42,39.09,10.28,-10.65,-19.78,-7.62,-5.24
39.23,30.61,50.78,43.36,40.06,41.54,61.58,58.54,34.03,50.03,64.03,67.18,71.91,98.17,74.41,19.47
32.88,45.69,58.68,59.91,51.28,31.5,76.98,96.32,74.35,26.75,-1.18,-8.83,6.66,4.61,-4.21,-8.85
59.91,51.28,31.5,76.98,96.32,74.35,26.75,-1.18,-8.83,6.66,4.61,-4.21,-8.85,4.67,4.25,2.92
51.28,31.5,76.98,96.32,74.35,26.75,-1.18,-8.83,6.66,4.61,-4.21,-8.85,4.67,4.25,2.92,8.36
50,50,50,50,50,50,50,50,50,50,20.44,19.15,-1.54,-8.37,-10.96,-6.18
32.71,17.15,19.59,22.79,48.1,80.58,95.83,75.7,50.02,36.52,64.07,67.55,76.97,42.07,46.47,16.26
111.81,99.94,96.08,84.06,73.09,63,88.71,66.65,53.79,44.26,8.99,-7.34,-15.3,2.35,4.93,-3.93
6.09,-1.73,-3.43,8.44,13.5,17.84,31.4,54.62,66.37,49.8,26.96,27.39,15.65,5.04,-4.22,-4.58
8.79,14.82,31.1,52.28,59.33,79.06,66.27,50.46,33.3,30.1,25.45,5.71,-5.72,-4.64,-8.62,5.04
47.84,67.9,94.36,98.67,105.45,107.74,97.39,88.05,75.51,57.06,33.61,14.97,2.87,-7.8,-7.96,-6.5
-0.41,28.59,47.03,42.13,41.37,46.04,38.99,21.34,11.75,7.08,-0.44,6.73,10.45,15.72,3.47,-2.1
77.16,67.47,56.08,37.07,7.97,-10.05,-18.37,-17.26,-12.46,2.2,15.27,23.44,30,29.67,33.98,17.13
16.48,10.76,11.72,28.7,19.6,33.79,33.12,81.52,103.39,93.14,95.97,78.44,51.49,26.83,-1.53,-3.79
-17.63,-18.63,-15.64,-14.21,-12.1,-8.21,7.83,3.31,7.31,3.15,22.09,32.59,35.61,14.98,37.08,18.72
78.58,102.38,107.87,98.34,104.53,102.3,85.57,53.64,34.74,11.76,6.71,39.22,5.77,2.3,2.32,-3.84
13.19,14.5,37.07,27.18,43.96,57.96,67.8,86.33,77.04,72.21,52.79,48.79,64.55,38.7,25.96,8.21
14.5,37.07,27.18,43.96,57.96,67.8,86.33,77.04,72.21,52.79,48.79,64.55,38.7,25.96,8.21,0.7
69.62,81.09,90.12,96.77,69.71,40.94,34.58,21.95,7.26,-6.24,-11.02,-0.24,1.45,2.2,1.17,-3.26
25.44,13.74,28.5,74.97,99.75,106.58,105.69,93.58,77.11,61.91,35.27,49.96,23.59,23.43,23.92,6.95
82.28,78.72,77.32,61.05,11.02,-11.39,-7.98,-3.34,0.11,3.42,7.62,10.25,27.14,42.43,73.69,63.83
82.61,78.4,83.28,90.71,86.93,94.73,94.61,81.78,79.99,58,59.4,61.48,66.23,56.89,28.21,7.67
72.45,98.14,108.75,113.21,113.65,107.45,93.8,50.9,25.09,48.87,55.14,49.96,39.96,28.31,30.11,10.96
64.14,68.3,64.2,24.01,17.4,15.26,21.77,29.04,48.35,42.07,20.15,16.24,27.07,45.28,35.71,25.15
